,wordCount,label
7513,25,earn
7514,196,earn
7515,43,earn
7516,59,earn
7517,22,earn
7518,24,earn
7519,94,earn
7520,176,earn
7521,33,earn
7522,25,earn
7523,76,earn
7524,25,earn
7525,55,earn
7526,25,earn
7527,97,earn
7528,221,earn
7529,78,earn
7530,32,earn
7531,46,earn
7532,80,earn
7533,80,earn
7534,36,earn
7535,72,earn
7536,120,earn
7537,26,earn
7538,96,earn
7539,26,earn
7540,103,earn
7541,43,earn
7542,147,earn
7543,39,earn
7544,40,earn
7545,92,earn
7546,24,earn
7547,25,earn
7548,34,earn
7549,24,earn
7550,40,earn
7551,25,earn
7552,91,earn
7553,66,earn
7554,83,earn
7555,265,earn
7556,201,earn
7557,215,earn
7558,93,earn
7559,107,earn
7560,194,earn
7561,20,earn
7562,276,earn
7563,70,earn
7564,18,earn
7565,112,earn
7566,72,earn
7567,56,earn
7568,303,earn
7569,24,earn
7570,231,earn
7571,161,earn
7572,206,earn
7573,396,earn
7574,23,earn
7575,56,earn
7576,489,earn
7577,36,earn
7578,695,earn
7579,148,earn
7580,24,earn
7581,114,earn
7582,53,earn
7583,166,earn
7584,95,earn
7585,27,earn
7586,34,earn
7587,48,earn
7588,126,earn
7589,49,earn
7590,57,earn
7591,48,earn
7592,33,earn
7593,25,earn
7594,10,earn
7595,74,earn
7596,200,earn
7597,92,earn
7598,73,earn
7599,45,earn
7600,22,earn
7601,81,earn
7602,23,earn
7603,75,earn
7604,260,earn
7605,10,earn
7606,75,earn
7607,156,earn
7608,24,earn
7609,77,earn
7610,127,earn
7611,102,earn
7612,205,earn
7613,121,earn
7614,80,earn
7615,46,earn
7616,75,earn
7617,75,earn
7618,174,earn
7619,74,earn
7620,207,earn
7621,251,earn
7622,57,earn
7623,38,earn
7624,159,earn
7625,175,earn
7626,360,earn
7627,173,earn
7628,10,earn
7629,58,earn
7630,132,earn
7631,73,earn
7632,103,earn
7633,32,earn
7634,41,earn
7635,90,earn
7636,20,earn
7637,68,earn
7638,51,earn
7639,181,earn
7640,83,earn
7641,20,earn
7642,20,earn
7643,41,earn
7644,299,earn
7645,244,earn
7646,24,earn
7647,44,earn
7648,109,earn
7649,77,earn
7650,22,earn
7651,73,earn
7652,116,earn
7653,132,earn
7654,84,earn
7655,60,earn
7656,79,earn
7657,37,earn
7658,54,earn
7659,123,earn
7660,252,earn
7661,108,earn
7662,383,earn
7663,69,earn
7664,67,earn
7665,109,earn
7666,105,earn
7667,90,earn
7668,72,earn
7669,115,earn
7670,38,earn
7671,73,earn
7672,84,earn
7673,169,earn
7674,74,earn
7675,62,earn
7676,43,earn
7677,177,earn
7678,26,earn
7679,96,earn
7680,130,earn
7681,118,earn
7682,41,earn
7683,74,earn
7684,42,earn
7685,71,earn
7686,45,earn
7687,26,earn
7688,96,earn
7689,112,earn
7690,59,earn
7691,247,earn
7692,35,earn
7693,127,earn
7694,38,earn
7695,70,earn
7696,119,earn
7697,82,earn
7698,73,earn
7699,89,earn
7700,60,earn
7701,40,earn
7702,87,earn
7703,108,earn
7704,24,earn
7705,25,earn
7706,24,earn
7707,29,earn
7708,35,earn
7709,568,earn
7710,347,earn
7711,92,earn
7712,173,earn
7713,41,earn
7714,141,earn
7715,225,earn
7716,75,earn
7717,58,earn
7718,22,earn
7719,22,earn
7720,102,earn
7721,159,earn
7722,36,earn
7723,125,earn
7724,28,earn
7725,25,earn
7726,84,earn
7727,577,earn
7728,47,earn
7729,75,earn
7730,784,earn
7731,103,earn
7732,125,earn
7733,100,earn
7734,178,earn
7735,70,earn
7736,125,earn
7737,691,earn
7738,24,earn
7739,358,earn
7740,32,earn
7741,119,earn
7742,270,earn
7743,40,earn
7744,153,earn
7745,48,earn
7746,170,earn
7747,452,earn
7748,268,earn
7749,30,earn
7750,260,earn
7751,54,earn
7752,26,earn
7753,30,earn
7754,226,earn
7755,131,earn
7756,49,earn
7757,303,earn
7758,365,earn
7759,240,earn
7760,248,earn
7761,42,earn
7762,29,earn
7763,34,earn
7764,76,earn
7765,55,earn
7766,28,earn
7767,90,earn
7768,95,earn
7769,77,earn
7770,74,earn
7771,133,earn
7772,86,earn
7773,227,earn
7774,97,earn
7775,44,earn
7776,105,earn
7777,83,earn
7778,24,earn
7779,26,earn
7780,30,earn
7781,159,earn
7782,94,earn
7783,103,earn
7784,60,earn
7785,253,earn
7786,97,earn
7787,24,earn
7788,77,earn
7789,42,earn
7790,811,earn
7791,79,earn
7792,134,earn
7793,36,earn
7794,105,earn
7795,39,earn
7796,38,earn
7797,32,earn
7798,122,earn
7799,238,earn
7800,270,earn
7801,80,earn
7802,205,earn
7803,65,earn
7804,201,earn
7805,139,earn
7806,125,earn
7807,113,earn
7808,96,earn
7809,26,earn
7810,104,earn
7811,23,earn
7812,428,earn
7813,121,earn
7814,23,earn
7815,25,earn
7816,71,earn
7817,68,earn
7818,24,earn
7819,24,earn
7820,102,earn
7821,369,earn
7822,94,earn
7823,126,earn
7824,150,earn
7825,420,earn
7826,75,earn
7827,19,earn
7828,79,earn
7829,68,earn
7830,408,earn
7831,38,earn
7832,443,earn
7833,176,earn
7834,259,earn
7835,95,earn
7836,32,earn
7837,144,earn
7838,158,earn
7839,99,earn
7840,74,earn
7841,70,earn
7842,297,earn
7843,74,earn
7844,74,earn
7845,48,earn
7846,116,earn
7847,101,earn
7848,210,earn
7849,36,earn
7850,27,earn
7851,233,earn
7852,72,earn
7853,72,earn
7854,26,earn
7855,93,earn
7856,229,earn
7857,26,earn
7858,28,earn
7859,66,earn
7860,191,earn
7861,105,earn
7862,34,earn
7863,72,earn
7864,337,earn
7865,51,earn
7866,44,earn
7867,20,earn
7868,23,earn
7869,197,earn
7870,626,earn
7871,466,earn
7872,258,earn
7873,30,earn
7874,221,earn
7875,150,earn
7876,255,earn
7877,65,earn
7878,197,earn
7879,394,earn
7880,96,earn
7881,162,earn
7882,119,earn
7883,167,earn
7884,215,earn
7885,491,earn
7886,337,earn
7887,646,earn
7888,10,earn
7889,114,earn
7890,143,earn
7891,96,earn
7892,130,earn
7893,101,earn
7894,74,earn
7895,48,earn
7896,135,earn
7897,53,earn
7898,24,earn
7899,37,earn
7900,60,earn
7901,34,earn
7902,92,earn
7903,54,earn
7904,63,earn
7905,29,earn
7906,25,earn
7907,109,earn
7908,92,earn
7909,59,earn
7910,112,earn
7911,35,earn
7912,57,earn
7913,67,earn
7914,99,earn
7915,25,earn
7916,72,earn
7917,91,earn
7918,24,earn
7919,100,earn
7920,373,earn
7921,129,earn
7922,107,earn
7923,121,earn
7924,40,earn
7925,121,earn
7926,84,earn
7927,52,earn
7928,127,earn
7929,29,earn
7930,68,earn
7931,71,earn
7932,25,earn
7933,91,earn
7934,93,earn
7935,164,earn
7936,103,earn
7937,213,earn
7938,89,earn
7939,23,earn
7940,197,earn
7941,51,earn
7942,100,earn
7943,240,earn
7944,76,earn
7945,355,earn
7946,89,earn
7947,85,earn
7948,37,earn
7949,26,earn
7950,74,earn
7951,22,earn
7952,98,earn
7953,43,earn
7954,78,earn
7955,223,earn
7956,37,earn
7957,91,earn
7958,65,earn
7959,34,earn
7960,247,earn
7961,84,earn
7962,25,earn
7963,71,earn
7964,113,earn
7965,92,earn
7966,283,earn
7967,38,earn
7968,10,earn
7969,101,earn
7970,32,earn
7971,117,earn
7972,28,earn
7973,159,earn
7974,129,earn
7975,34,earn
7976,30,earn
7977,231,earn
7978,25,earn
7979,295,earn
7980,47,earn
7981,148,earn
7982,62,earn
7983,211,earn
7984,155,earn
7985,87,earn
7986,74,earn
7987,40,earn
7988,69,earn
7989,33,earn
7990,25,earn
7991,24,earn
7992,24,earn
7993,25,earn
7994,32,earn
7995,314,earn
7996,22,earn
7997,75,earn
7998,115,earn
7999,61,earn
8000,120,earn
8001,82,earn
8002,26,earn
8003,25,earn
8004,169,earn
8005,123,earn
8006,233,earn
8007,57,earn
8008,92,earn
8009,24,earn
8010,62,earn
8011,103,earn
8012,87,earn
8013,527,earn
8014,199,earn
8015,223,earn
8016,34,earn
8017,159,earn
8018,449,earn
8019,376,earn
8020,157,earn
8021,79,earn
8022,44,earn
8023,486,earn
8024,424,earn
8025,194,earn
8026,84,earn
8027,224,earn
8028,101,earn
8029,36,earn
8030,107,earn
8031,28,earn
8032,141,earn
8033,60,earn
8034,30,earn
8035,468,earn
8036,28,earn
8037,135,earn
8038,96,earn
8039,106,earn
8040,97,earn
8041,213,earn
8042,29,earn
8043,274,earn
8044,240,earn
8045,45,earn
8046,24,earn
8047,186,earn
8048,77,earn
8049,62,earn
8050,96,earn
8051,26,earn
8052,23,earn
8053,38,earn
8054,93,earn
8055,214,earn
8056,168,earn
8057,111,earn
8058,20,earn
8059,23,earn
8060,127,earn
8061,40,earn
8062,348,earn
8063,82,earn
8064,239,earn
8065,195,earn
8066,265,earn
8067,111,earn
8068,105,earn
8069,37,earn
8070,33,earn
8071,188,earn
8072,94,earn
8073,93,earn
8074,142,earn
8075,119,earn
8076,37,earn
8077,25,earn
8078,23,earn
8079,91,earn
8080,50,earn
8081,167,fuel
8082,121,fuel
8083,120,fuel
8084,78,fuel
8085,183,fuel
8086,179,fuel
8087,228,fuel
8088,133,fuel
8089,572,fuel
8090,136,fuel
8091,133,fuel
8092,156,fuel
8093,131,fuel
8094,197,fuel
8095,73,fuel
8096,160,fuel
8097,206,fuel
8098,275,fuel
8099,148,fuel
8100,256,fuel
8101,168,fuel
8102,178,fuel
8103,477,fuel
8104,307,gas
8105,36,gas
8106,153,gas
8107,284,gas
8108,109,gas
8109,120,gas
8110,125,gas
8111,118,gas
8112,118,gas
8113,125,gas
8114,487,gas
8115,48,gas
8116,71,gas
8117,179,gas
8118,448,gas
8119,128,gas
8120,46,gas
8121,140,gas
8122,271,gas
8123,351,gas
8124,46,gas
8125,134,gas
8126,829,gas
8127,531,gas
8128,46,gas
8129,197,gas
8130,136,gas
8131,73,gas
8132,46,gas
8133,160,gas
8134,276,gas
8135,473,gas
8136,151,gas
8137,275,gas
8138,107,gas
8139,161,gas
8140,427,gas
8141,240,gas
8142,140,gas
8143,46,gas
8144,280,gas
8145,269,gas
8146,34,gas
8147,131,gas
8148,101,gas
8149,375,gas
8150,312,gas
8151,418,gas
8152,420,gas
8153,48,gas
8154,48,gas
8155,447,gas
8156,144,gas
8157,121,gas
8158,877,gnp
8159,542,gnp
8160,355,gnp
8161,802,gnp
8162,475,gnp
8163,215,gnp
8164,199,gnp
8165,191,gnp
8166,583,gnp
8167,412,gnp
8168,817,gnp
8169,959,gnp
8170,409,gnp
8171,734,gnp
8172,361,gnp
8173,378,gnp
8174,312,gnp
8175,470,gnp
8176,380,gnp
8177,263,gnp
8178,244,gnp
8179,372,gnp
8180,259,gnp
8181,228,gnp
8182,235,gnp
8183,492,gnp
8184,559,gnp
8185,26,gnp
8186,260,gnp
8187,297,gnp
8188,246,gnp
8189,250,gnp
8190,772,gnp
8191,409,gnp
8192,401,gnp
8193,254,gnp
8194,139,gnp
8195,241,gnp
8196,42,gnp
8197,345,gnp
8198,38,gnp
8199,173,gnp
8200,202,gnp
8201,104,gnp
8202,1207,gnp
8203,98,gnp
8204,311,gnp
8205,394,gnp
8206,111,gnp
8207,426,gnp
8208,120,gnp
8209,202,gnp
8210,564,gnp
8211,263,gnp
8212,255,gnp
8213,222,gnp
8214,430,gnp
8215,358,gnp
8216,329,gnp
8217,316,gnp
8218,383,gnp
8219,143,gnp
8220,554,gnp
8221,578,gnp
8222,208,gnp
8223,528,gnp
8224,799,gnp
8225,714,gnp
8226,478,gnp
8227,353,gnp
8228,1019,gnp
8229,412,gnp
8230,110,gnp
8231,433,gnp
8232,763,gnp
8233,665,gnp
8234,355,gnp
8235,870,gnp
8236,307,gnp
8237,197,gnp
8238,302,gnp
8239,377,gnp
8240,202,gnp
8241,94,gnp
8242,100,gnp
8243,836,gnp
8244,255,gnp
8245,720,gnp
8246,342,gnp
8247,869,gnp
8248,1088,gnp
8249,572,gnp
8250,452,gnp
8251,181,gnp
8252,233,gnp
8253,420,gnp
8254,279,gnp
8255,60,gnp
8256,44,gnp
8257,40,gnp
8258,397,gnp
8259,129,gnp
8260,152,gnp
8261,547,gnp
8262,36,gnp
8263,1202,gnp
8264,274,gnp
8265,842,gnp
8266,102,gnp
8267,613,gnp
8268,44,gnp
8269,34,gnp
8270,227,gnp
8271,123,gnp
8272,341,gnp
8273,111,gnp
8274,154,gnp
8275,42,gnp
8276,321,gnp
8277,364,gnp
8278,328,gnp
8279,332,gnp
8280,44,gnp
8281,547,gnp
8282,211,gnp
8283,309,gnp
8284,202,gnp
8285,256,gnp
8286,215,gnp
8287,403,gnp
8288,149,gnp
8289,645,gnp
8290,193,gnp
8291,1037,gnp
8292,148,gnp
8293,358,gnp
8294,153,gold
8295,39,gold
8296,126,gold
8297,127,gold
8298,124,gold
8299,120,gold
8300,571,gold
8301,124,gold
8302,188,gold
8303,65,gold
8304,241,gold
8305,127,gold
8306,342,gold
8307,252,gold
8308,266,gold
8309,127,gold
8310,134,gold
8311,347,gold
8312,388,gold
8313,32,gold
8314,198,gold
8315,77,gold
8316,151,gold
8317,99,gold
8318,94,gold
8319,32,gold
8320,113,gold
8321,269,gold
8322,97,gold
8323,99,gold
8324,241,gold
8325,234,gold
8326,145,gold
8327,579,gold
8328,134,gold
8329,133,gold
8330,131,gold
8331,119,gold
8332,101,gold
8333,146,gold
8334,140,gold
8335,120,gold
8336,125,gold
8337,587,gold
8338,198,gold
8339,198,gold
8340,276,gold
8341,50,gold
8342,264,gold
8343,217,gold
8344,206,gold
8345,188,gold
8346,187,gold
8347,187,gold
8348,203,gold
8349,134,gold
8350,203,gold
8351,387,gold
8352,250,gold
8353,111,gold
8354,103,gold
8355,47,gold
8356,169,gold
8357,109,gold
8358,159,gold
8359,102,gold
8360,121,gold
8361,235,gold
8362,118,gold
8363,113,gold
8364,117,gold
8365,304,gold
8366,206,gold
8367,300,gold
8368,203,gold
8369,92,gold
8370,124,gold
8371,251,gold
8372,92,gold
8373,335,gold
8374,332,gold
8375,102,gold
8376,102,gold
8377,243,gold
8378,123,gold
8379,130,gold
8380,212,gold
8381,206,gold
8382,128,gold
8383,202,gold
8384,172,gold
8385,154,gold
8386,137,gold
8387,106,gold
8388,83,gold
8389,82,gold
8390,147,gold
8391,222,gold
8392,102,gold
8393,169,gold
8394,120,gold
8395,229,gold
8396,169,gold
8397,834,gold
8398,96,gold
8399,342,gold
8400,334,gold
8401,362,gold
8402,220,gold
8403,118,gold
8404,334,gold
8405,253,gold
8406,189,gold
8407,255,gold
8408,132,gold
8409,140,gold
8410,145,gold
8411,109,gold
8412,241,gold
8413,76,gold
8414,69,gold
8415,248,gold
8416,247,gold
8417,342,gold
8418,131,grain
8419,184,grain
8420,64,grain
8421,589,grain
8422,202,grain
8423,819,grain
8424,217,grain
8425,294,grain
8426,113,grain
8427,118,grain
8428,84,grain
8429,186,grain
8430,135,grain
8431,122,grain
8432,221,grain
8433,124,grain
8434,257,grain
8435,137,grain
8436,272,grain
8437,375,grain
8438,61,grain
8439,96,grain
8440,98,grain
8441,176,grain
8442,38,grain
8443,36,grain
8444,68,grain
8445,275,grain
8446,91,grain
8447,179,grain
8448,129,grain
8449,145,grain
8450,129,grain
8451,50,grain
8452,38,grain
8453,54,grain
8454,574,grain
8455,141,grain
8456,139,grain
8457,282,grain
8458,475,grain
8459,157,grain
8460,106,grain
8461,105,grain
8462,151,grain
8463,3168,grain
8464,159,grain
8465,3417,grain
8466,108,grain
8467,193,grain
8468,238,grain
8469,38,grain
8470,38,grain
8471,1256,grain
8472,692,grain
8473,161,grain
8474,828,grain
8475,138,grain
8476,184,grain
8477,128,grain
8478,140,grain
8479,28,grain
8480,238,grain
8481,444,grain
8482,157,grain
8483,571,grain
8484,38,grain
8485,24,grain
8486,181,grain
8487,116,grain
8488,269,grain
8489,349,grain
8490,202,grain
8491,117,grain
8492,246,grain
8493,194,grain
8494,153,grain
8495,118,grain
8496,38,grain
8497,83,grain
8498,122,grain
8499,322,grain
8500,202,grain
8501,322,grain
8502,245,grain
8503,433,grain
8504,272,grain
8505,183,grain
8506,85,grain
8507,48,grain
8508,125,grain
8509,44,grain
8510,49,grain
8511,71,grain
8512,195,grain
8513,177,grain
8514,121,grain
8515,145,grain
8516,229,grain
8517,213,grain
8518,127,grain
8519,153,grain
8520,336,grain
8521,339,grain
8522,565,grain
8523,339,grain
8524,107,grain
8525,100,grain
8526,81,grain
8527,494,grain
8528,163,grain
8529,120,grain
8530,215,grain
8531,156,grain
8532,91,grain
8533,137,grain
8534,124,grain
8535,108,grain
8536,147,grain
8537,173,grain
8538,314,grain
8539,46,grain
8540,141,grain
8541,447,grain
8542,305,grain
8543,90,grain
8544,100,grain
8545,487,grain
8546,110,grain
8547,41,grain
8548,68,grain
8549,468,grain
8550,95,grain
8551,106,grain
8552,38,grain
8553,130,grain
8554,209,grain
8555,165,grain
8556,84,grain
8557,99,grain
8558,46,grain
8559,304,grain
8560,105,grain
8561,34,grain
8562,144,grain
8563,409,grain
8564,119,grain
8565,193,grain
8566,129,grain
8567,114,grain
8568,506,grain
8569,136,grain
8570,126,grain
8571,441,grain
8572,862,grain
8573,124,grain
8574,229,grain
8575,146,grain
8576,309,grain
8577,122,grain
8578,292,grain
8579,91,grain
8580,247,grain
8581,461,grain
8582,308,grain
8583,65,grain
8584,28,grain
8585,447,grain
8586,244,grain
8587,191,grain
8588,247,grain
8589,554,grain
8590,147,grain
8591,180,grain
8592,321,grain
8593,44,grain
8594,95,grain
8595,63,grain
8596,101,grain
8597,129,grain
8598,118,grain
8599,113,grain
8600,122,grain
8601,1515,grain
8602,104,grain
8603,273,grain
8604,146,grain
8605,261,grain
8606,136,grain
8607,246,grain
8608,143,grain
8609,82,grain
8610,205,grain
8611,177,grain
8612,116,grain
8613,182,grain
8614,52,grain
8615,58,grain
8616,38,grain
8617,58,grain
8618,204,grain
8619,108,grain
8620,110,grain
8621,130,grain
8622,112,grain
8623,65,grain
8624,566,grain
8625,887,grain
8626,379,grain
8627,99,grain
8628,91,grain
8629,160,grain
8630,65,grain
8631,92,grain
8632,388,grain
8633,130,grain
8634,150,grain
8635,300,grain
8636,141,grain
8637,245,grain
8638,784,grain
8639,112,grain
8640,211,grain
8641,152,grain
8642,91,grain
8643,206,grain
8644,791,grain
8645,270,grain
8646,153,grain
8647,385,grain
8648,308,grain
8649,77,grain
8650,124,grain
8651,195,grain
8652,118,grain
8653,28,grain
8654,97,grain
8655,24,grain
8656,675,grain
8657,95,grain
8658,148,grain
8659,439,grain
8660,130,grain
8661,125,grain
8662,115,grain
8663,88,grain
8664,78,grain
8665,147,grain
8666,67,grain
8667,137,grain
8668,40,grain
8669,55,grain
8670,109,grain
8671,236,grain
8672,206,grain
8673,257,grain
8674,429,grain
8675,239,grain
8676,697,grain
8677,163,grain
8678,620,grain
8679,596,grain
8680,75,grain
8681,95,grain
8682,101,grain
8683,107,grain
8684,110,grain
8685,28,grain
8686,365,grain
8687,82,grain
8688,196,grain
8689,85,grain
8690,644,grain
8691,24,grain
8692,115,grain
8693,213,grain
8694,187,grain
8695,280,grain
8696,393,grain
8697,119,grain
8698,271,grain
8699,61,grain
8700,96,grain
8701,115,grain
8702,285,grain
8703,87,grain
8704,29,grain
8705,198,grain
8706,322,grain
8707,135,grain
8708,289,grain
8709,379,grain
8710,362,grain
8711,164,grain
8712,91,grain
8713,122,grain
8714,153,grain
8715,189,grain
8716,158,grain
8717,150,grain
8718,28,grain
8719,24,grain
8720,123,grain
8721,45,grain
8722,87,grain
8723,83,grain
8724,403,grain
8725,121,grain
8726,694,grain
8727,258,grain
8728,197,grain
8729,148,grain
8730,216,grain
8731,211,grain
8732,277,grain
8733,265,grain
8734,412,grain
8735,214,grain
8736,484,grain
8737,48,grain
8738,143,grain
8739,151,grain
8740,109,grain
8741,201,grain
8742,135,grain
8743,181,grain
8744,148,grain
8745,121,grain
8746,160,grain
8747,210,grain
8748,140,grain
8749,121,grain
8750,120,grain
8751,243,grain
8752,155,grain
8753,26,grain
8754,36,grain
8755,224,grain
8756,28,grain
8757,61,grain
8758,108,grain
8759,156,grain
8760,44,grain
8761,65,grain
8762,117,grain
8763,565,grain
8764,609,grain
8765,149,grain
8766,99,grain
8767,107,grain
8768,135,grain
8769,429,grain
8770,512,grain
8771,84,grain
8772,88,grain
8773,135,grain
8774,145,grain
8775,26,grain
8776,26,grain
8777,115,grain
8778,171,grain
8779,158,grain
8780,187,grain
8781,165,grain
8782,286,grain
8783,157,grain
8784,140,grain
8785,431,grain
8786,282,grain
8787,146,grain
8788,191,grain
8789,209,grain
8790,115,grain
8791,368,grain
8792,151,grain
8793,101,grain
8794,149,grain
8795,370,grain
8796,113,grain
8797,134,grain
8798,44,grain
8799,307,grain
8800,54,grain
8801,38,grain
8802,203,grain
8803,99,grain
8804,124,grain
8805,218,grain
8806,151,grain
8807,106,grain
8808,196,grain
8809,128,grain
8810,28,grain
8811,653,grain
8812,141,grain
8813,443,grain
8814,203,grain
8815,93,grain
8816,419,grain
8817,151,grain
8818,133,grain
8819,26,grain
8820,152,grain
8821,46,grain
8822,171,grain
8823,120,grain
8824,306,grain
8825,697,grain
8826,106,grain
8827,363,grain
8828,80,grain
8829,229,grain
8830,24,grain
8831,86,grain
8832,125,grain
8833,38,grain
8834,36,grain
8835,384,grain
8836,120,grain
8837,318,grain
8838,269,grain
8839,335,grain
8840,38,grain
8841,112,grain
8842,623,grain
8843,264,grain
8844,147,grain
8845,159,grain
8846,87,grain
8847,84,grain
8848,131,grain
8849,103,grain
8850,117,grain
8851,114,grain
8852,149,grain
8853,170,grain
8854,259,grain
8855,527,grain
8856,246,grain
8857,329,grain
8858,257,grain
8859,36,grain
8860,209,grain
8861,140,grain
8862,638,grain
8863,173,grain
8864,181,grain
8865,115,grain
8866,287,grain
8867,173,grain
8868,129,grain
8869,149,grain
8870,592,grain
8871,183,grain
8872,132,grain
8873,44,grain
8874,242,grain
8875,148,grain
8876,149,grain
8877,38,grain
8878,115,grain
8879,126,grain
8880,147,grain
8881,110,grain
8882,714,grain
8883,75,grain
8884,217,grain
8885,61,grain
8886,160,grain
8887,388,grain
8888,123,grain
8889,313,grain
8890,110,grain
8891,179,grain
8892,229,grain
8893,144,grain
8894,345,grain
8895,511,grain
8896,149,grain
8897,38,grain
8898,179,grain
8899,377,grain
8900,213,grain
8901,132,grain
8902,210,grain
8903,210,grain
8904,403,grain
8905,111,grain
8906,269,grain
8907,165,grain
8908,557,grain
8909,124,grain
8910,505,grain
8911,103,grain
8912,241,grain
8913,83,grain
8914,281,grain
8915,730,grain
8916,103,grain
8917,43,grain
8918,137,grain
8919,37,grain
8920,44,grain
8921,121,grain
8922,92,grain
8923,827,grain
8924,356,grain
8925,195,grain
8926,82,grain
8927,38,grain
8928,72,grain
8929,728,grain
8930,254,grain
8931,38,grain
8932,40,grain
8933,44,grain
8934,169,grain
8935,356,grain
8936,495,grain
8937,858,grain
8938,122,grain
8939,140,grain
8940,159,grain
8941,410,grain
8942,384,grain
8943,570,grain
8944,42,grain
8945,127,grain
8946,231,grain
8947,746,grain
8948,659,grain
8949,221,grain
8950,231,grain
8951,241,grain
8952,256,grain
8953,358,grain
8954,351,grain
8955,100,grain
8956,201,grain
8957,150,grain
8958,118,grain
8959,125,grain
8960,344,grain
8961,289,grain
8962,44,grain
8963,211,grain
8964,273,grain
8965,160,grain
8966,291,grain
8967,169,grain
8968,162,grain
8969,162,grain
8970,141,grain
8971,316,grain
8972,162,grain
8973,294,grain
8974,153,grain
8975,242,grain
8976,1014,grain
8977,40,grain
8978,142,grain
8979,96,grain
8980,126,grain
8981,787,grain
8982,61,grain
8983,61,grain
8984,53,grain
8985,24,grain
8986,388,grain
8987,867,grain
8988,778,grain
8989,748,grain
8990,593,grain
8991,108,grain
8992,34,grain
8993,40,grain
8994,493,grain
8995,538,grain
8996,114,grain
8997,409,grain
8998,34,grain
8999,113,grain
9000,123,groundnut
9001,145,groundnut
9002,202,groundnut
9003,254,groundnut
9004,385,groundnut
9005,99,groundnut
9006,675,groundnut
9007,367,groundnut
9008,72,groundnut
9009,137,groundnut-oil
9010,418,groundnut-oil
9011,77,heat
9012,165,heat
9013,94,heat
9014,73,heat
9015,213,heat
9016,225,heat
9017,351,heat
9018,134,heat
9019,134,heat
9020,67,heat
9021,531,heat
9022,97,heat
9023,93,heat
9024,118,heat
9025,427,heat
9026,239,heat
9027,178,heat
9028,312,heat
9029,90,heat
9030,73,hog
9031,73,hog
9032,209,hog
9033,85,hog
9034,214,hog
9035,283,hog
9036,52,hog
9037,624,hog
9038,210,hog
9039,251,hog
9040,109,hog
9041,73,hog
9042,207,hog
9043,118,hog
9044,73,hog
9045,73,hog
9046,115,hog
9047,73,hog
9048,73,hog
9049,137,hog
9050,301,hog
9051,144,hog
9052,470,housing
9053,437,housing
9054,58,housing
9055,379,housing
9056,48,housing
9057,277,housing
9058,120,housing
9059,101,housing
9060,123,housing
9061,108,housing
9062,149,housing
9063,146,housing
9064,149,housing
9065,70,housing
9066,58,housing
9067,248,housing
9068,131,housing
9069,131,housing
9070,842,housing
9071,99,housing
9072,392,income
9073,42,income
9074,256,income
9075,40,income
9076,258,income
9077,603,income
9078,470,income
9079,42,income
9080,184,income
9081,1019,income
9082,36,income
9083,38,income
9084,248,income
9085,446,income
9086,40,income
9087,468,income
9088,58,instal-debt
9089,40,instal-debt
9090,216,instal-debt
9091,242,instal-debt
9092,34,instal-debt
9093,216,instal-debt
9094,311,interest
9095,112,interest
9096,887,interest
9097,97,interest
9098,128,interest
9099,118,interest
9100,16,interest
9101,60,interest
9102,240,interest
9103,249,interest
9104,686,interest
9105,89,interest
9106,341,interest
9107,217,interest
9108,103,interest
9109,443,interest
9110,26,interest
9111,355,interest
9112,90,interest
9113,361,interest
9114,113,interest
9115,97,interest
9116,44,interest
9117,36,interest
9118,113,interest
9119,107,interest
9120,507,interest
9121,40,interest
9122,234,interest
9123,699,interest
9124,993,interest
9125,254,interest
9126,438,interest
9127,97,interest
9128,132,interest
9129,90,interest
9130,126,interest
9131,280,interest
9132,116,interest
9133,381,interest
9134,113,interest
9135,44,interest
9136,67,interest
9137,116,interest
9138,76,interest
9139,883,interest
9140,378,interest
9141,325,interest
9142,117,interest
9143,83,interest
9144,30,interest
9145,147,interest
9146,214,interest
9147,98,interest
9148,261,interest
9149,683,interest
9150,80,interest
9151,26,interest
9152,817,interest
9153,69,interest
9154,28,interest
9155,117,interest
9156,850,interest
9157,32,interest
9158,77,interest
9159,933,interest
9160,28,interest
9161,217,interest
9162,203,interest
9163,134,interest
9164,92,interest
9165,124,interest
9166,205,interest
9167,40,interest
9168,92,interest
9169,124,interest
9170,117,interest
9171,30,interest
9172,603,interest
9173,96,interest
9174,22,interest
9175,55,interest
9176,237,interest
9177,42,interest
9178,131,interest
9179,32,interest
9180,213,interest
9181,744,interest
9182,124,interest
9183,20,interest
9184,85,interest
9185,610,interest
9186,38,interest
9187,332,interest
9188,179,interest
9189,83,interest
9190,44,interest
9191,42,interest
9192,236,interest
9193,20,interest
9194,69,interest
9195,221,interest
9196,437,interest
9197,220,interest
9198,24,interest
9199,560,interest
9200,565,interest
9201,36,interest
9202,38,interest
9203,232,interest
9204,754,interest
9205,104,interest
9206,32,interest
9207,40,interest
9208,20,interest
9209,285,interest
9210,737,interest
9211,124,interest
9212,214,interest
9213,103,interest
9214,22,interest
9215,871,interest
9216,145,interest
9217,32,interest
9218,58,interest
9219,44,interest
9220,118,interest
9221,32,interest
9222,932,interest
9223,142,interest
9224,32,interest
9225,123,interest
9226,569,interest
9227,68,interest
9228,705,interest
9229,40,interest
9230,32,interest
9231,78,interest
9232,62,interest
9233,180,interest
9234,113,interest
9235,1207,interest
